"commentId","prId","commentText","author","commentClassification"
"170292914","1546","Is it possible to have an interface for FileUpload and have Tus specific implementation as an implementation of the same. Currently, all classes/config names are tied up with Tus.","Amitabh Mehra","LOGICAL_SUGGESTION"
"170293303","1546","plz remove the ENGINE and other params. We will use what db provides at global level.","Amitabh Mehra","BUGGYCODE_SUGGESTION"
"170352621","1546","Generic name for controller - why Tus specific controller?","Amitabh Mehra","BUGGYCODE_SUGGESTION"
"170352779","1546","Similarly these should be coded to Interface instead of the implementation.","Amitabh Mehra","BUGGYCODE_SUGGESTION"
"170352986","1546","Why not generic UploadResponse?","Amitabh Mehra","CODE_SUGGESTION"
"170353214","1546","do we need to have the `resumable` in the path in all the apis? Are we planning to support non-resumable upload apis? If no, then we dont need it in the path.","Amitabh Mehra","CODE_SUGGESTION"
"170353275","1546","plz change this to debug.","Amitabh Mehra","CODE_SUGGESTION"
"170515512","1546","better to add a  single info logger statement to print the request context - like companyid, userid.. whatever is need to uniquely identify the request.","Amitabh Mehra","LOGICAL_SUGGESTION"
"170515683","1546","hardcoded to true? If this is just a stub, please add some comments and TODO to tag it for later.","Amitabh Mehra","BUGGYCODE_SUGGESTION"
"170516015","1546","would it be better to use the the FileUploadResponse object here itself instead of conversion to map and then to the domain model? Any specific reason to use map?","Amitabh Mehra","CODE_SUGGESTION"
"170516310","1546","Why a map as return value?","Amitabh Mehra","QUESTIONING"
"170516414","1546","Should the response not contain a unique upload id or is it part of the offset header only? All other apis are returning on a similar pattern - is it how the client would be expecting - just the offsets instead of complete uploadResponse '(including identifier')?","Amitabh Mehra","BUGGYCODE_SUGGESTION"
"170516904","1546","This can be covered using tus specific service layer. The controller layer should be generic.","Amitabh Mehra","BUGGYCODE_SUGGESTION"
"170517482","1546","Normally, the ServletRequest and ServletResponse, are kept limited to the controller tier. Controller should be converting them to models and passing them to the services downstream if needed.","Amitabh Mehra","LOGICAL_SUGGESTION"
"170517725","1546","is the HEAD supported in the apigateway codebase?","Amitabh Mehra","QUESTIONING"
"170519053","1546","are we supporting zone info in the date field de-serialization? Not working with UTC?","Amitabh Mehra","QUESTIONING"
"170519369","1546","what use would require to connect to company dbs? is the upload info not stored in a common central db?","Amitabh Mehra","QUESTIONING"
"170519427","1546","Why is this needed?","Amitabh Mehra","QUESTIONING"
"170519472","1546","Where is this used?","Amitabh Mehra","QUESTIONING"
"170519650","1546","@{5d22dbd5ea26c40c2043f20b} My take is publish the contract - work with the UTC. Not sure where the data time thing would be coming into picture… If it is just to tag the request timing, that is your service internal - client has nothing to do with it and need to pass it.","Amitabh Mehra","LOGICAL_SUGGESTION"
"170519930","1546","the issue with storing all this in the db is that the secret keys are now visible to all. Atleast with config, we have a way to hide them using Vault etc. Also, unlike db access,  prod config access is limited to few developers.","Amitabh Mehra","LOGICAL_SUGGESTION"
"170533703","1546","Do we really need the operationService?","Amitabh Mehra","QUESTIONING"
"240338966","1550","1. Rename it to `REACT_APP_RETAILER_NATIVE_CONTACT_NUMBER` :point_right: `APP_CONTACT_NUMBER`
2. Commit with some dummy number, do not put any one’s phone number

‌","Himadri Ghosh","SPELLING_SUGGESTION"
"240339321","1550","`Brand Support` => `Brand support`

Do below strings also like that :point_down: ","Himadri Ghosh","CODE_SUGGESTION"
"240351392","1550","Check impact / usage in other pages as well.","Himadri Ghosh","COMPLETENESS_SUGGESTION"
"240382734","1550","1. Rename it to `REACT_APP_RETAILER_NATIVE_CONTACT_NUMBER` :point_right: `APP_CONTACT_NUMBER`

‌","Himadri Ghosh","SPELLING_SUGGESTION"
"240383395","1550","Did you check where else we have used it and impact of the this? Please check both in android and iOS both device.

Because you are increasing font size from 10px to 12px","Himadri Ghosh","COMPLETENESS_SUGGESTION"
"240258056","1552","@{557058:aaf7087e-8a1d-4e36-b39c-d97d58086db2} Pre-approving the PR. Please paste stackoverflow solution here itself for reference.","Anirudh Malode","DOCUMENTATION_SUGGESTION"
"240324268","1553","One suggestion, keep these headers as constants “x-ret-key“ and “authorization“","Rahul Ghosh","LOGICAL_SUGGESTION"
"240499623","1554","@{557058:aaf7087e-8a1d-4e36-b39c-d97d58086db2} Why to use true & false in string.","Anirudh Malode","BUGGYCODE_SUGGESTION"
"240499880","1554","@{557058:aaf7087e-8a1d-4e36-b39c-d97d58086db2} Use ENUM'_VALUES instead of ‘true' & 'false’. i.e., DASHBOARD'_SECTION & REPORT'_SECTION → And, set these values itself for the state.","Anirudh Malode","BUGGYCODE_SUGGESTION"
"240499942","1554","Remove log","Anirudh Malode","REFACTORING_SUGGESTION"
"240506552","1554","This is a default value… should it be an object?","Rahul Ghosh","QUESTIONING"
"240582492","1554","Would suggest to keep it in the constants/enum file which can be used in other places of the code","Rahul Ghosh","BUGGYCODE_SUGGESTION"
"240582703","1554","`SectionsEnum.REPORT_SECTION` is sufficient. Can be applied to others as well","Rahul Ghosh","CODE_SUGGESTION"
"240583131","1554","isn’t `isReport === SectionsEnum.REPORT_SECTION` sufficient?","Rahul Ghosh","QUESTIONING"
"240583517","1554","Can put to a constants or enum file","Rahul Ghosh","BUGGYCODE_SUGGESTION"
"240745239","1554","This is defining the flow types for an enum. This should be kept, and the data line row should use this ","Rahul Ghosh","BUGGYCODE_SUGGESTION"
"240742894","1555","space  is required?","Rahul Ghosh","REFACTORING_SUGGESTION"
"241096615","1555","This and the next part, you are sorting twice. Can we not sort it once?","Rahul Ghosh","LOGICAL_SUGGESTION"
"241135485","1555","default?","Rahul Ghosh","QUESTIONING"
"240572722","1558","Why is this removed?","Rahul Ghosh","QUESTIONING"
"240573251","1558","I think we can store it in a constant, if we haven’t already and re-use wherever possible

‌","Rahul Ghosh","BUGGYCODE_SUGGESTION"
"240583845","1558","@{557058:aaf7087e-8a1d-4e36-b39c-d97d58086db2} We can re-create. Please plan for such if there is not enough time for now","Rahul Ghosh","LOGICAL_SUGGESTION"
"240742995","1559","you can do !isCardHidden && '('), since the other element is null","Rahul Ghosh","CODE_SUGGESTION"
"240743281","1559","Object.keys'(currentJson||'{'}').length>0 should be good","Rahul Ghosh","CODE_SUGGESTION"
"241095450","1559","Please change the variable naming, it implies that you are depending on a particular card to show something here. I believe, the card should be hidden is depending on some condition. Use that same condition, and name it correctly, so that anyone reading this code should be able to understand","Rahul Ghosh","SPELLING_SUGGESTION"
"241095741","1559","We should be having a common function for this","Rahul Ghosh","BUGGYCODE_SUGGESTION"
"241095913","1559","isChipHidden. get and is, are the same meaning, “is“ is for Boolean, while “get“ is for other types","Rahul Ghosh","SPELLING_SUGGESTION"
"241096002","1559","Same as the comment regarding variable naming","Rahul Ghosh","SPELLING_SUGGESTION"
"241096092","1559","If this is checking on whether projection is hidden, please use the common function","Rahul Ghosh","CODE_SUGGESTION"
"170784499","1562","with the audit annotations do we still need these set calls here and above?","Amitabh Mehra","QUESTIONING"
"241202266","1565","Where is typography being used?","Rahul Ghosh","QUESTIONING"
"241399813","1568","@{557058:aaf7087e-8a1d-4e36-b39c-d97d58086db2} , I don’t have access to these sprints, can you tell me in short, what are the expected changes?","Rahul Ghosh","QUESTIONING"
"241399988","1568","So the json and sql tab will be on top of the widget display, when expanded?","Rahul Ghosh","BUGGYCODE_SUGGESTION"
"171331581","1570","Change variable names in all places to refect the exact entity on which operation is being performed","Ashish Tulsian","SPELLING_SUGGESTION"
"171331615","1570","Change variable name","Ashish Tulsian","SPELLING_SUGGESTION"
"171331661","1570","Imrpove comment with more details","Ashish Tulsian","DOCUMENTATION_SUGGESTION"
"171331914","1570","Change function name to reflect what it is doing","Ashish Tulsian","SPELLING_SUGGESTION"
"171333550","1570","Change name to distributor Id","Ashish Tulsian","SPELLING_SUGGESTION"
"171334222","1570","its not list of warehouse but list of objects","Ashish Tulsian","BUGGYCODE_SUGGESTION"
"171336918","1570","There is no need to create this map","Ashish Tulsian","BUGGYCODE_SUGGESTION"
"171337051","1570","Change it to `listOfWarehouse.add`'(`suggestedOrderline`');","Ashish Tulsian","CODE_SUGGESTION"
"171337108","1570","Change it to `listOfWarehouse.add`'(`suggestedOrderline`');","Ashish Tulsian","CODE_SUGGESTION"
"171340802","1570","interface should start will capital letter","Tarun Jain","SPELLING_SUGGESTION"
"171341195","1570","To avoid NULL POINTER EXCEPTION, change to this:  
`if (""ARS_Hershey_Auto_Scheduling_Action"".equals(schedularInputs.getActionKey())) {`","Tarun Jain","BUGGYCODE_SUGGESTION"
"171341872","1570","we should put these constants at some common place, and use it here and in dataConfig of ContinousReplinshment widget.","Tarun Jain","BUGGYCODE_SUGGESTION"
"171342796","1570","Use `distributorWiseFactor` Map instead of  `distributorOrderForPPG` to avoid additional lookup","Ashish Tulsian","BUGGYCODE_SUGGESTION"
"171343270","1570","@{5d3806acaf1d920bc9976214} / @{5bc438e863cbaa729c4c5124} - Flow wise, it seems fine to me. I have not reviewed the internal flow/steps of actions.

Before merging, let us connect again and see a demo of this on local environment and then proceed with merge.  
Thanks.","Tarun Jain","COMPLETENESS_SUGGESTION"
"241861852","1570","Why is the chunk split in sizes of 4?","Rahul Ghosh","QUESTIONING"
"241861961","1570","is there no label associated here?","Rahul Ghosh","QUESTIONING"
"241863987","1570","If a person selects the cube, will this show up? ","Rahul Ghosh","QUESTIONING"
"241864610","1570","OnError?","Rahul Ghosh","QUESTIONING"
"241864848","1570","Shouldn’t this be > 0 for the back button","Rahul Ghosh","BUGGYCODE_SUGGESTION"
"241920788","1570","@{5f1ea4d770fb250022a6f5c1} It would be better to keep the >0 part. However I do concede that we may not have more than the 2 states, unless there is some roadmap there","Rahul Ghosh","LOGICAL_SUGGESTION"
"241920963","1570","@{5f1ea4d770fb250022a6f5c1} What’s in the table part?","Rahul Ghosh","QUESTIONING"
"241921282","1570","@{5f1ea4d770fb250022a6f5c1} Have you checked with how it works on smaller screens? I’m okay with this on the large screen","Rahul Ghosh","QUESTIONING"
"241921734","1570","Changes looks good to me. I’m pre-approving the PR, please answer the few more questions that I have asked","Rahul Ghosh","COMPLETENESS_SUGGESTION"
"171205045","1572","please pull out userFilter condition outside subquery.","Ashish Kumar","BUGGYCODE_SUGGESTION"
"242121764","1574","How will this 0 part help?","Rahul Ghosh","QUESTIONING"
"242169156","1575","space required?","Rahul Ghosh","REFACTORING_SUGGESTION"
"242968778","1575","@{5f1ea4d770fb250022a6f5c1} Can we make this file changes into a separate PR?

Also lets not comment out code, rather change it with proper documentation.","Himadri Ghosh","LOGISTICS_SUGGESTION"
"243587199","1575","As discussed, we need to handle one case for chart type OneD.

For oneD, we should use SearchableSelect.

Please make necessary changes.","Tarun Jain","CODE_SUGGESTION"
"243587594","1575","@{5f1ea4d770fb250022a6f5c1} I have checked the code, seems fine to best of my knowledge.

I have also tried few chart types on UI, they seems to work fine.

Once one comment for 1D chart is resolved, we can approve/merge.","Tarun Jain","Encouragement"
"171610365","1579","@{5d22dbd5ea26c40c2043f20b}  - does this work for you?","Amitabh Mehra","BUGGYCODE_SUGGESTION"
"172071686","1579","yes we can merge, verified with app team. its working as expected.","Mathan Chanemougamourty","LOGISTICS_SUGGESTION"
"242569173","1584","@{557058:aaf7087e-8a1d-4e36-b39c-d97d58086db2} Code-wise looks good to me. But, Please test all affecting areas.","Anirudh Malode","COMPLETENESS_SUGGESTION"
"174968554","1586","Please don’t hard code the product id.","Rahul Ghosh","BUGGYCODE_SUGGESTION"
"243245985","1586","@{5f1ea4d770fb250022a6f5c1} , so this would be a dialog on top of dialog?","Rahul Ghosh","QUESTIONING"
"243496931","1586","Why is this removed? How will the user re-edit the base table?","Rahul Ghosh","QUESTIONING"
"243498778","1586","@{5f1ea4d770fb250022a6f5c1} Can you show me a screenshot or flow of the same?","Rahul Ghosh","QUESTIONING"
"244116871","1586","@{5f1ea4d770fb250022a6f5c1} , FYI… when you want to update to the new json, the set callback has the old json… you can use the old json present here, and update to your new json.

Example

‌

```
setCurrentJson(oldJson=>{
 //your old json can be updated here
 const newJson = {...oldJson, [""key-change""]: ""value-change""}
 return newJson
})
```

The above code should be sufficient for your changes, instead of passing json around here and there","Rahul Ghosh","CODE_SUGGESTION"
"244117354","1586","““ evaluates to false, so you can simplify your filter condition","Rahul Ghosh","CODE_SUGGESTION"
