commentText	commentClassification
please add space after and before .	REFACTORING_SUGGESTION
again using ?	QUESTIONING
 fb f df c f we don t need to change any function as we are not changing any functionality of existing charts . we are just changing the way of visualisation i .e . d . i believe we should pass a props as isthreed true false which will determine the options d option chart . . . options d enabled true alpha beta depth as we are creating another chart another chart we are adding cost of testing for all the feature again . also suppose in future if we do fix enhancement in bar chart we have to do this all these d components as well .	CODE_SUGGESTION
 capture merchandising image and upload file request code are same ? ? ? ? ? ?	BUGGYCODE_SUGGESTION
qa verified 	LOGISTICS_SUGGESTION
reformat the code .	REFACTORING_SUGGESTION
add foreign key	BUGGYCODE_SUGGESTION
will we always get globaloutletid in this case i mean from dfe ? or here also we can have a catch in case that is empty . here we will be getting a single outlet gid only are we processing the first ?	QUESTIONING
double tabs are used here . please change to single tab .	REFACTORING_SUGGESTION
 a c bb c ee ca f please specify the tickets ?	LOGISTICS_SUGGESTION
change only label in if condition remove similar code added in if and else statements	REFACTORING_SUGGESTION
will recommend using getcompanyid of company .php .	REUSE_SUGGESTION
 aaf e a d e b c d d db e a b fe a c ad c do we have config json as input ? does that going effect here ?	QUESTIONING
merging as this is old code which is reverted .	LOGISTICS_SUGGESTION
approving as this is just to fix the xx errors .	LOGISTICS_SUGGESTION
please create a separate function which just updates the call start time . i see that doinbackground does some more work than this 	CODE_SUGGESTION
we need to make background text color based on status i .e . success error info warning this is not priority task now . add it as todo we can look into it later 	COMPLETENESS_SUGGESTION
 b c a beeaebbdf don t you think this will break functionality logic for existing widgets on production ? where is the ticket for this change ? kindly have a call and discuss this . i would like to know the requirement and need for this change .	BUGGYCODE_SUGGESTION
hardcoded colors and css are not allowed . please use theme . can t be it should multiple of here . note same as below lines . 	BUGGYCODE_SUGGESTION
why it s too specific key please create generic key because here it s look like it s related to from information . please make this any generic name . and add this key in outlet object .	BUGGYCODE_SUGGESTION
 cdaaddc c d b e from the new code perspective . please check for presence of any other characters and then give the right indications of failure . . based on the current regex the replacements happens to compare only the beginning . hope this is the requirement . 	LOGICAL_SUGGESTION
does we have constant for this value and ? ? ?	BUGGYCODE_SUGGESTION
handle check here too .	CODE_SUGGESTION
please keep either autowired and remove the final or remove autowired and use final . the same goes for next line as well	BUGGYCODE_SUGGESTION
i think we can simplify this to not use optional just use the list	REFACTORING_SUGGESTION
can put to a constants or enum file	BUGGYCODE_SUGGESTION
do somthing else for this this is not a coreect way . create new variable apart from header detail and in header detail seperatly	BUGGYCODE_SUGGESTION
please use default prop	BUGGYCODE_SUGGESTION
why is this removed ? and are we using it in any of our reports ? 	QUESTIONING
can we remove the extra white spaces here ?	REFACTORING_SUGGESTION
 f e f f a a f please follow the camelcase convention . also please log relevant details this will help us to figure out where the problem is . also d acaf d bc why is everything in maps ? why not pojo ?	CODE_SUGGESTION
 f ea d fb a f c fyi when you want to update to the new json the set callback has the old json you can use the old json present here and update to your new json . example setcurrentjson oldjson your old json can be updated here const newjson . . .oldjson key change value change return newjson the above code should be sufficient for your changes instead of passing json around here and there	CODE_SUGGESTION
space after 	REFACTORING_SUGGESTION
should it be widget added successfully ? also are you handling the failure case ?	COMPLETENESS_SUGGESTION
delete commented line please .	REFACTORING_SUGGESTION
we won t need setter for this parameter dont expose it .	BUGGYCODE_SUGGESTION
once check this function getuserinfowarehousewise for multiple users at once 	COMPLETENESS_SUGGESTION
remove console .log .	REFACTORING_SUGGESTION
correct indentation .	REFACTORING_SUGGESTION
use already created metod present on bizomprintreceiptactivity	REUSE_SUGGESTION
 count dual declaration please avoid this .	BUGGYCODE_SUGGESTION
 evaluates to false so you can simplify your filter condition	CODE_SUGGESTION
move these variable to enums .js file because these are constants only . strings .js files should contain strings which needs to translated in future . e .g . const rupeesign u b others signs . . . export const emum currency aed aed euro euro inr inr kes kes sar sar unknown unknown usd usd export const emum currency signs emum currency .inr rupeesign other signs . . . 	CODE_SUGGESTION
 . please don t hardcode . we should control width here we should control height of the banner container . otherwise image ratio will get impacted . 	BUGGYCODE_SUGGESTION
please share the generated query so that we can verify it	COMPLETENESS_SUGGESTION
please make it re runable . 	BUGGYCODE_SUGGESTION
please correct indentation	REFACTORING_SUGGESTION
we should not add font size like this we should think which typography it falls .	BUGGYCODE_SUGGESTION
correct indentation	REFACTORING_SUGGESTION
why we are showing panno in place of vat no	BUGGYCODE_SUGGESTION
naming convention is snake case isnegative	SPELLING_SUGGESTION
can we use string resource instead of hard coding string or create constant ?	BUGGYCODE_SUGGESTION
 f ea d fb a f c point down can we rename this file component as tableselectiondialog .jsx 	QUESTIONING
why is the feedback getting stored before callback ?	QUESTIONING
remove these two lines no need . as we are using data table na .	REFACTORING_SUGGESTION
plz check	COMPLETENESS_SUGGESTION
not appropriate message	LOGICAL_SUGGESTION
create re executable .	BUGGYCODE_SUGGESTION
run a for loop and generate the data as set combine and set extract is being used we can skip the set extract	CODE_SUGGESTION
any update	COMPLETENESS_SUGGESTION
please resolve the conflicts .	LOGISTICS_SUGGESTION
also try to use buildgenericdata function in app model genericformdata .php	CODE_SUGGESTION
 aaf e a d e b c d d db please rebase and force push your branch with master	LOGISTICS_SUGGESTION
please name this component file as searchproducts .jsx 	SPELLING_SUGGESTION
what about the error ?	QUESTIONING
 id image upload option id id return image returnitem .id 	CODE_SUGGESTION
is it ok to send empty warehouse outlet id for discountutils ? also refactor the code .	REFACTORING_SUGGESTION
 b dfc e b aaff please add this data in both sides or check the reason for why it was added and check if necessary .	CODE_SUGGESTION
please avoid redeclaration please assign the values to the response variable .	BUGGYCODE_SUGGESTION
create helper function getfontfamily with switch condition keep a you case clean use getfontfamily here instead of nested complex if else condition . also check this in below screenshot ramdev vedam shouldn t be in monospace ! 	CODE_SUGGESTION
fix indentation . single tabe only .	REFACTORING_SUGGESTION
sync prefix with class name .	SPELLING_SUGGESTION
avoid dual tab .	REFACTORING_SUGGESTION
see if you need to set the user input ?	CODE_SUGGESTION
please add revisions from ri branch as well .	LOGISTICS_SUGGESTION
this piece of code is not switching email vendors it s just sending the mail to the fallback vendor . this code should be handling the health check and maybe the attachment size and then decide which vendor it should forward appropriately .	BUGGYCODE_SUGGESTION
remove commented code .	REFACTORING_SUGGESTION
possible null pointer exception	BUGGYCODE_SUGGESTION
why is this required ?	QUESTIONING
this is not addressed either with a satisfactory reply or the required changes	BUGGYCODE_SUGGESTION
see if you can convert this new class as kotlin class .	CODE_SUGGESTION
please get it verified and update pr will merge after verification .	COMPLETENESS_SUGGESTION
 e a b fe a c ad c please check these warehousebalancedetails globaloutletid id ! companyid id ! warehouseids id warehousebalancedetails ! warehousebankdetails companyid id ! warehouseids id ! ! globaloutletid id ! warehousebankdetails ! 	CODE_SUGGESTION
remove comment	REFACTORING_SUGGESTION
space after 	REFACTORING_SUGGESTION
